Cliente	Fecha	Pedido	Precio	Producto	Nombre_producto	
Cliente32	04/01/2017	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	04/01/2017	1	6000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	04/01/2017	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	04/01/2017	6	1000	VER0035	Pepino Cohombro / Libra	
Cliente32	04/01/2017	4	1300	FRU0046	Tomate Chonto / Libra	
Cliente1	03/01/2017	1	2500	VER0031	Lechuga Romana / Unidad	
Cliente1	03/01/2017	1	1100	FRU0048	Tomate Larga Vida / Libra	
Cliente1	03/01/2017	1	1200	VER0014	Cebolla Larga / Libra	
Cliente1	03/01/2017	2	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente1	03/01/2017	2	4000	FRU0039	Patilla Baby / Unidad	
Cliente1	03/01/2017	1	680	FRU0034	Naranja Sweety / Libra	
Cliente1	03/01/2017	1	5500	FRU0032	Melón / Unidad	
Cliente1	03/01/2017	2	1400	FRU0023	Limón Común / Libra	
Cliente1	03/01/2017	1	2100	FRU0016	Fresa Pareja / Libra	
Cliente1	03/01/2017	1	1200	FRU0008	Banano Criollo / Libra	
Cliente32	03/01/2017	4	1000	VER0035	Pepino Cohombro / Libra	
Cliente32	03/01/2017	4	1500	VER0007	Berenjena / Libra	
Cliente32	03/01/2017	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	03/01/2017	2	1300	FRU0024	Limón Tahití / Libra	
Cliente32	03/01/2017	7	1300	VER0038	Pimentón Rojo / Libra	
Cliente32	03/01/2017	6	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	03/01/2017	18	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	29/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	29/12/2016	8	1300	FRU0024	Limón Tahití / Libra	
Cliente32	29/12/2016	2	1200	VER0014	Cebolla Larga / Libra	
Cliente32	29/12/2016	13	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	29/12/2016	4	1500	VER0007	Berenjena / Libra	
Cliente32	29/12/2016	2	1000	VER0035	Pepino Cohombro / Libra	
Cliente32	29/12/2016	1	2100	FRU0016	Fresa Pareja / Libra	
Cliente32	29/12/2016	1	6000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	29/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	29/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	29/12/2016	3	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	29/12/2016	6	1300	VER0010	Zucchini Verde / Libra	
Cliente32	29/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	29/12/2016	9	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	29/12/2016	5	1000	VER0035	Pepino Cohombro / Libra	
Cliente32	29/12/2016	4	1300	FRU0024	Limón Tahití / Libra	
Cliente32	29/12/2016	10	1300	VER0038	Pimentón Rojo / Libra	
Cliente32	29/12/2016	4	1300	VER0010	Zucchini Verde / Libra	
Cliente32	29/12/2016	4	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	29/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	29/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	29/12/2016	5	1500	VER0007	Berenjena / Libra	
Cliente32	29/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	29/12/2016	10	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	28/12/2016	5	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	28/12/2016	5	1300	VER0010	Zucchini Verde / Libra	
Cliente32	28/12/2016	7	1000	VER0035	Pepino Cohombro / Libra	
Cliente32	28/12/2016	2	6000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	27/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	27/12/2016	2	6000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	27/12/2016	20	1000	VER0035	Pepino Cohombro / Libra	
Cliente32	27/12/2016	5	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	27/12/2016	5	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	27/12/2016	7	1300	VER0038	Pimentón Rojo / Libra	
Cliente32	27/12/2016	1	2100	FRU0016	Fresa Pareja / Libra	
Cliente32	27/12/2016	7	1000	VER0035	Pepino Cohombro / Libra	
Cliente32	27/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	27/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	26/12/2016	7	1500	VER0007	Berenjena / Libra	
Cliente32	26/12/2016	6	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	26/12/2016	11	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	26/12/2016	2	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	26/12/2016	2	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	26/12/2016	2	1200	TUB0008	Papa Sabanera / Libra	
Cliente32	26/12/2016	2	1300	FRU0024	Limón Tahití / Libra	
Cliente32	26/12/2016	4	1300	VER0010	Zucchini Verde / Libra	
Cliente32	26/12/2016	6	1300	VER0038	Pimentón Rojo / Libra	
Cliente32	26/12/2016	10	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	23/12/2016	5	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	23/12/2016	10	1300	FRU0024	Limón Tahití / Libra	
Cliente32	23/12/2016	1	6000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	23/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	23/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	23/12/2016	20	1000	VER0035	Pepino Cohombro / Libra	
Cliente32	22/12/2016	12	1300	FRU0046	Tomate Chonto / Libra	
Cliente32	22/12/2016	9	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	22/12/2016	12	1300	VER0010	Zucchini Verde / Libra	
Cliente32	20/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	20/12/2016	5	1300	FRU0024	Limón Tahití / Libra	
Cliente32	20/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	20/12/2016	10	1300	VER0010	Zucchini Verde / Libra	
Cliente32	20/12/2016	5	1200	TUB0008	Papa Sabanera / Libra	
Cliente32	20/12/2016	7	1500	VER0007	Berenjena / Libra	
Cliente32	20/12/2016	7	1300	VER0038	Pimentón Rojo / Libra	
Cliente32	19/12/2016	9	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	19/12/2016	10	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	19/12/2016	6	1200	VER0007	Berenjena / Libra	
Cliente32	19/12/2016	12	800	VER0010	Zucchini Verde / Libra	
Cliente32	19/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	19/12/2016	1	4000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	19/12/2016	20	700	VER0035	Pepino Cohombro / Libra	
Cliente32	19/12/2016	34	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	19/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	19/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	19/12/2016	6	700	VER0035	Pepino Cohombro / Libra	
Cliente32	19/12/2016	6	1200	VER0007	Berenjena / Libra	
Cliente32	19/12/2016	12	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	19/12/2016	6	1300	FRU0024	Limón Tahití / Libra	
Cliente32	18/12/2016	3	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	18/12/2016	10	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	18/12/2016	7	1200	VER0007	Berenjena / Libra	
Cliente32	18/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	18/12/2016	1	4000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	18/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	18/12/2016	24	700	VER0035	Pepino Cohombro / Libra	
Cliente32	16/12/2016	2	2100	FRU0016	Fresa Pareja / Libra	
Cliente32	16/12/2016	2	1850	FRU0033	Mora Castilla / Libra	
Cliente32	16/12/2016	5	700	VER0035	Pepino Cohombro / Libra	
Cliente32	16/12/2016	10	800	VER0010	Zucchini Verde / Libra	
Cliente32	16/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	16/12/2016	1	4000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	16/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	16/12/2016	7	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	16/12/2016	12	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	16/12/2016	10	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	16/12/2016	8	1200	VER0007	Berenjena / Libra	
Cliente32	16/12/2016	15	2000	VER0028	Lechuga Crespa / Unidad	
Cliente32	16/12/2016	6	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	16/12/2016	20	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	15/12/2016	1	1850	FRU0033	Mora Castilla / Libra	
Cliente32	15/12/2016	20	700	VER0035	Pepino Cohombro / Libra	
Cliente32	15/12/2016	10	1500	VER0038	Pimentón Rojo / Libra	
Cliente16	14/12/2016	2	1100	TUB0011	Yuca / Libra	
Cliente16	14/12/2016	1	3500	FRU0050	Uva / Libra	
Cliente16	14/12/2016	3	1100	FRU0048	Tomate Larga Vida / Libra	
Cliente16	14/12/2016	2	3600	FRU0045	Tomate Cherry / Libra	
Cliente16	14/12/2016	1	6000	VER0050	Rúgula / Libra	
Cliente16	14/12/2016	1	600	TUB0010	Remolacha / Libra	
Cliente16	14/12/2016	2	1200	VER0040	Plátano Verde / Libra	
Cliente16	14/12/2016	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente16	14/12/2016	2	5000	FRU0043	Pitaya / Libra	
Cliente16	14/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente16	14/12/2016	2	3200	FRU0040	Pera Importada / Unidad	
Cliente16	14/12/2016	1	7500	FRU0038	Patilla / Unidad	
Cliente16	14/12/2016	1	3500	FRU0037	Papaya Melona / Unidad	
Cliente16	14/12/2016	2	1200	TUB0008	Papa Sabanera / Libra	
Cliente16	14/12/2016	2	800	TUB0007	Papa R12 / Libra	
Cliente16	14/12/2016	2	800	TUB0006	Papa Pastusa / Libra	
Cliente16	14/12/2016	10	680	FRU0034	Naranja Sweety / Libra	
Cliente16	14/12/2016	1	5500	FRU0032	Melón / Unidad	
Cliente16	14/12/2016	4	2100	VER0033	Mazorca en Vaina / Unidad	
Cliente16	14/12/2016	3	1300	FRU0029	Manzana Roja / Unidad	
Cliente16	14/12/2016	2	1680	FRU0028	Mango Tommy Atkins / Libra	
Cliente16	14/12/2016	2	1300	FRU0024	Limón Tahití / Libra	
Cliente16	14/12/2016	2	2600	VER0030	Lechuga Morada / Unidad	
Cliente16	14/12/2016	2	1500	VER0027	Lechuga Batavia / Unidad	
Cliente16	14/12/2016	2	4000	FRU0022	Kiwi / Libra	
Cliente16	14/12/2016	2	1560	VER0024	Habichuela / Libra	
Cliente16	14/12/2016	2	800	FRU0017	Granadilla / Unidad	
Cliente16	14/12/2016	2	2100	FRU0016	Fresa Pareja / Libra	
Cliente16	14/12/2016	2	1250	VER0018	Coliflor / Libra	
Cliente16	14/12/2016	1	400	VER0017	Cilantro / 100 gramos	
Cliente16	14/12/2016	1	7000	VER0016	Champiñón / Libra	
Cliente16	14/12/2016	1	1000	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente16	14/12/2016	1	4000	FRU0010	Carambolo / Libra	
Cliente16	14/12/2016	2	800	VER0010	Zucchini Verde / Libra	
Cliente16	14/12/2016	2	1800	VER0009	Brócoli / Libra	
Cliente16	14/12/2016	2	1200	FRU0008	Banano Criollo / Libra	
Cliente16	14/12/2016	1	2100	TUB0001	Arracacha / Libra	
Cliente16	14/12/2016	1	1400	VER0005	Apio / Libra	
Cliente16	14/12/2016	3	3000	FRU0003	Aguacate Papelillo / Libra	
Cliente32	14/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	14/12/2016	8	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	14/12/2016	7	700	VER0035	Pepino Cohombro / Libra	
Cliente32	14/12/2016	10	1300	FRU0024	Limón Tahití / Libra	
Cliente32	14/12/2016	3	1200	VER0007	Berenjena / Libra	
Cliente32	14/12/2016	6	700	VER0035	Pepino Cohombro / Libra	
Cliente32	14/12/2016	1	4000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	14/12/2016	1	500	VER0037	Perejil Liso / 100 gramos	
Cliente32	14/12/2016	16	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	14/12/2016	3	1300	FRU0024	Limón Tahití / Libra	
Cliente32	14/12/2016	6	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	14/12/2016	6	1200	VER0007	Berenjena / Libra	
Cliente32	13/12/2016	5	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	13/12/2016	6	800	VER0010	Zucchini Verde / Libra	
Cliente32	13/12/2016	4	700	VER0035	Pepino Cohombro / Libra	
Cliente32	13/12/2016	4	1200	VER0014	Cebolla Larga / Libra	
Cliente32	13/12/2016	12	1100	FRU0046	Tomate Chonto / Libra	
Cliente12	13/12/2016	1	1100	FRU0048	Tomate Larga Vida / Libra	
Cliente12	13/12/2016	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente12	13/12/2016	3	1200	VER0040	Plátano Verde / Libra	
Cliente12	13/12/2016	1	1500	VER0038	Pimentón Rojo / Libra	
Cliente12	13/12/2016	3	800	TUB0006	Papa Pastusa / Libra	
Cliente12	13/12/2016	3	3000	FRU0027	Mango Azúcar / Libra	
Cliente12	13/12/2016	2	1200	VER0028	Lechuga Crespa / Unidad	
Cliente12	13/12/2016	3	400	VER0017	Cilantro / 100 gramos	
Cliente12	13/12/2016	2	5160	GRA0001	Arveja Desgranada / Libra	
Cliente12	13/12/2016	3	600	VER0006	Ahuyama / Libra	
Cliente12	13/12/2016	3	1600	FRU0012	Ciruela / Libra	
Cliente12	13/12/2016	1	3500	FRU0014	Durazno / Libra	
Cliente12	13/12/2016	2	1200	VER0020	Espinaca / Libra	
Cliente12	13/12/2016	2	1800	VER0009	Brócoli / Libra	
Cliente12	13/12/2016	1	14000	VER0019	Esparrago / Libra	
Cliente12	13/12/2016	1	7000	VER0016	Champiñón / Libra	
Cliente12	13/12/2016	2	3100	VER0004	Alcachofa / Libra	
Cliente12	13/12/2016	1	6000	TUB0013	Zanahoria Baby / Libra	
Cliente12	13/12/2016	2	1300	TUB0005	Papa Criolla / Libra	
Cliente12	13/12/2016	1	15000	FRU0001	Agraz / Libra	
Cliente12	13/12/2016	2	1300	FRU0024	Limón Tahití / Libra	
Cliente12	13/12/2016	1	2100	FRU0016	Fresa Pareja / Libra	
Cliente12	13/12/2016	1	4000	FRU0005	Ají Jalapeño / Libra	
Cliente12	13/12/2016	2	2400	FRU0002	Aguacate Haas / Libra	
Cliente12	13/12/2016	4	4500	FRU0013	Curuba / Libra	
Cliente32	12/12/2016	1	4000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	12/12/2016	23	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	12/12/2016	20	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	12/12/2016	1	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	12/12/2016	6	700	VER0035	Pepino Cohombro / Libra	
Cliente32	12/12/2016	6	1200	TUB0008	Papa Sabanera / Libra	
Cliente32	12/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	12/12/2016	9	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	12/12/2016	20	800	VER0010	Zucchini Verde / Libra	
Cliente32	12/12/2016	8	1200	VER0007	Berenjena / Libra	
Cliente32	11/12/2016	5	1300	FRU0024	Limón Tahití / Libra	
Cliente32	11/12/2016	6	800	VER0010	Zucchini Verde / Libra	
Cliente32	11/12/2016	2	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	11/12/2016	2	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	11/12/2016	2	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	11/12/2016	2	1850	FRU0033	Mora Castilla / Libra	
Cliente32	11/12/2016	2	2100	FRU0016	Fresa Pareja / Libra	
Cliente32	11/12/2016	3	700	VER0035	Pepino Cohombro / Libra	
Cliente32	11/12/2016	5	1200	VER0007	Berenjena / Libra	
Cliente32	11/12/2016	3	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	11/12/2016	2	1200	TUB0008	Papa Sabanera / Libra	
Cliente32	11/12/2016	3	1200	VER0007	Berenjena / Libra	
Cliente32	11/12/2016	5	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	11/12/2016	10	800	VER0010	Zucchini Verde / Libra	
Cliente32	11/12/2016	1	450	VER0049	Yerbabuena / 100 gramos	
Cliente32	11/12/2016	1	4000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	11/12/2016	10	700	VER0035	Pepino Cohombro / Libra	
Cliente32	09/12/2016	1	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	09/12/2016	6	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	09/12/2016	10	1300	FRU0024	Limón Tahití / Libra	
Cliente32	09/12/2016	5	800	VER0010	Zucchini Verde / Libra	
Cliente32	09/12/2016	2	1200	VER0007	Berenjena / Libra	
Cliente32	09/12/2016	2	700	VER0035	Pepino Cohombro / Libra	
Cliente32	09/12/2016	14	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	09/12/2016	11	1300	FRU0024	Limón Tahití / Libra	
Cliente32	09/12/2016	5	800	VER0010	Zucchini Verde / Libra	
Cliente32	09/12/2016	3	1200	VER0007	Berenjena / Libra	
Cliente32	09/12/2016	3	700	VER0035	Pepino Cohombro / Libra	
Cliente32	09/12/2016	6	1100	FRU0046	Tomate Chonto / Libra	
Cliente28	09/12/2016	1	1400	FRU0047	Tomate de Árbol / Libra	
Cliente28	09/12/2016	1	1800	FRU0025	Lulo / Libra	
Cliente28	09/12/2016	1	1640	FRU0031	Maracuyá / Libra	
Cliente28	09/12/2016	4	1400	VER0005	Apio / Libra	
Cliente28	09/12/2016	1	1450	FRU0013	Curuba / Libra	
Cliente28	09/12/2016	2	2800	FRU0030	Manzana Verde / Unidad	
Cliente28	09/12/2016	5	3000	FRU0003	Aguacate Papelillo / Libra	
Cliente28	09/12/2016	1	1500	VER0038	Pimentón Rojo / Libra	
Cliente28	09/12/2016	2	1000	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente28	09/12/2016	7	1100	FRU0046	Tomate Chonto / Libra	
Cliente28	09/12/2016	1	800	VER0010	Zucchini Verde / Libra	
Cliente28	09/12/2016	4	700	VER0035	Pepino Cohombro / Libra	
Cliente28	09/12/2016	3	5160	GRA0001	Arveja Desgranada / Libra	
Cliente28	09/12/2016	4	500	TUB0012	Zanahoria / Libra	
Cliente28	09/12/2016	1	1200	VER0027	Lechuga Batavia / Unidad	
Cliente28	09/12/2016	2	6000	VER0050	Rúgula / Libra	
Cliente28	09/12/2016	2	1200	VER0028	Lechuga Crespa / Unidad	
Cliente28	09/12/2016	4	1800	VER0009	Brócoli / Libra	
Cliente28	09/12/2016	2	1200	VER0020	Espinaca / Libra	
Cliente28	09/12/2016	1	1850	FRU0033	Mora Castilla / Libra	
Cliente28	09/12/2016	2	2100	FRU0016	Fresa Pareja / Libra	
Cliente28	09/12/2016	1	5500	FRU0032	Melón / Unidad	
Cliente28	09/12/2016	2	4000	FRU0022	Kiwi / Libra	
Cliente2	08/12/2016	6	500	TUB0012	Zanahoria / Libra	
Cliente2	08/12/2016	2	1100	FRU0048	Tomate Larga Vida / Libra	
Cliente2	08/12/2016	1	3600	FRU0045	Tomate Cherry / Libra	
Cliente2	08/12/2016	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente2	08/12/2016	1	3200	FRU0040	Pera Importada / Unidad	
Cliente2	08/12/2016	1	7500	FRU0038	Patilla / Unidad	
Cliente2	08/12/2016	2	3500	FRU0037	Papaya Melona / Unidad	
Cliente2	08/12/2016	6	800	TUB0007	Papa R12 / Libra	
Cliente2	08/12/2016	1	5500	FRU0032	Melón / Unidad	
Cliente2	08/12/2016	1	3000	FRU0027	Mango Azúcar / Libra	
Cliente2	08/12/2016	1	1300	FRU0024	Limón Tahití / Libra	
Cliente2	08/12/2016	1	1300	FRU0023	Limón Común / Libra	
Cliente2	08/12/2016	2	2000	VER0029	Lechuga Lisa / Unidad	
Cliente2	08/12/2016	2	1200	VER0028	Lechuga Crespa / Unidad	
Cliente2	08/12/2016	1	520	TUB0004	Jengibre / 100 gramos	
Cliente2	08/12/2016	1	2400	FRU0017	Granadilla / Unidad	
Cliente2	08/12/2016	3	2100	FRU0016	Fresa Pareja / Libra	
Cliente2	08/12/2016	2	1200	VER0020	Espinaca / Libra	
Cliente2	08/12/2016	1	7000	VER0016	Champiñón / Libra	
Cliente2	08/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente2	08/12/2016	1	1000	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente2	08/12/2016	2	1000	VER0008	Berro / 100 gramos	
Cliente2	08/12/2016	2	2000	FRU0007	Banano Bocadillo / Libra	
Cliente2	08/12/2016	3	3100	VER0004	Alcachofa / Libra	
Cliente2	08/12/2016	2	500	VER0003	Albahaca / 100 gramos	
Cliente32	07/12/2016	1	1850	FRU0033	Mora Castilla / Libra	
Cliente32	07/12/2016	1	2100	FRU0016	Fresa Pareja / Libra	
Cliente32	07/12/2016	4	1200	TUB0008	Papa Sabanera / Libra	
Cliente32	07/12/2016	7	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	07/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	07/12/2016	1	4000	VER0051	Perejil Crespo / 100 gramos	
Cliente32	07/12/2016	10	800	VER0010	Zucchini Verde / Libra	
Cliente32	07/12/2016	10	1200	VER0007	Berenjena / Libra	
Cliente32	07/12/2016	5	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	07/12/2016	6	700	VER0035	Pepino Cohombro / Libra	
Cliente32	07/12/2016	20	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	07/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	07/12/2016	6	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	07/12/2016	4	700	VER0035	Pepino Cohombro / Libra	
Cliente32	07/12/2016	3	1200	TUB0008	Papa Sabanera / Libra	
Cliente32	07/12/2016	2	1300	FRU0024	Limón Tahití / Libra	
Cliente32	07/12/2016	4	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	07/12/2016	3	800	VER0010	Zucchini Verde / Libra	
Cliente32	07/12/2016	2	4000	VER0051	Perejil Crespo / 100 gramos	
Cliente14	06/12/2016	2	1200	VER0040	Plátano Verde / Libra	
Cliente14	06/12/2016	2	1200	VER0040	Plátano Verde / Libra	
Cliente14	06/12/2016	2	1560	VER0024	Habichuela / Libra	
Cliente14	06/12/2016	1	7000	VER0016	Champiñón / Libra	
Cliente14	06/12/2016	1	1250	VER0018	Coliflor / Libra	
Cliente14	06/12/2016	3	1300	TUB0005	Papa Criolla / Libra	
Cliente14	06/12/2016	1	5160	GRA0001	Arveja Desgranada / Libra	
Cliente14	06/12/2016	1	4000	FRU0049	Uchuva / Libra	
Cliente14	06/12/2016	3	1100	FRU0046	Tomate Chonto / Libra	
Cliente14	06/12/2016	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente14	06/12/2016	1	3500	FRU0037	Papaya Melona / Unidad	
Cliente14	06/12/2016	1	5500	FRU0032	Melón / Unidad	
Cliente14	06/12/2016	6	3000	FRU0027	Mango Azúcar / Libra	
Cliente14	06/12/2016	3	2400	FRU0017	Granadilla / Unidad	
Cliente14	06/12/2016	1	4500	FRU0013	Curuba / Libra	
Cliente14	06/12/2016	3	1200	FRU0008	Banano Criollo / Libra	
Cliente14	06/12/2016	1	3000	FRU0003	Aguacate Papelillo / Libra	
Cliente14	06/12/2016	6	800	TUB0006	Papa Pastusa / Libra	
Cliente14	06/12/2016	15	680	FRU0034	Naranja Sweety / Libra	
Cliente14	06/12/2016	1	500	VER0003	Albahaca / 100 gramos	
Cliente14	06/12/2016	1	400	VER0017	Cilantro / 100 gramos	
Cliente14	06/12/2016	2	500	TUB0012	Zanahoria / Libra	
Cliente32	06/12/2016	22	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	06/12/2016	6	700	VER0035	Pepino Cohombro / Libra	
Cliente32	06/12/2016	3	1200	TUB0008	Papa Sabanera / Libra	
Cliente32	06/12/2016	2	1300	FRU0024	Limón Tahití / Libra	
Cliente32	06/12/2016	3	1200	VER0007	Berenjena / Libra	
Cliente32	05/12/2016	1	2400	VER0037	Perejil Liso / 100 gramos	
Cliente32	05/12/2016	1	1200	VER0014	Cebolla Larga / Libra	
Cliente32	05/12/2016	10	800	VER0010	Zucchini Verde / Libra	
Cliente32	05/12/2016	3	1200	VER0007	Berenjena / Libra	
Cliente32	05/12/2016	4	700	VER0035	Pepino Cohombro / Libra	
Cliente32	05/12/2016	7	1500	VER0038	Pimentón Rojo / Libra	
Cliente32	05/12/2016	5	1000	VER0013	Cebolla Cabezona Roja / Libra	
Cliente32	05/12/2016	8	1100	FRU0046	Tomate Chonto / Libra	
Cliente32	05/12/2016	4	1850	FRU0033	Mora Castilla / Libra	
Cliente32	05/12/2016	1	2100	FRU0016	Fresa Pareja / Libra	
Cliente32	05/12/2016	6	1300	FRU0024	Limón Tahití / Libra	
Cliente31	05/12/2016	2	2000	FRU0036	Papaya Hawaiana / Unidad	
Cliente31	05/12/2016	3	600	VER0006	Ahuyama / Libra	
Cliente31	05/12/2016	11	2400	FRU0002	Aguacate Haas / Libra	
Cliente31	05/12/2016	2	500	VER0003	Albahaca / 100 gramos	
Cliente22	04/12/2016	1	500	TUB0012	Zanahoria / Libra	
Cliente22	04/12/2016	2	1100	FRU0046	Tomate Chonto / Libra	
Cliente22	04/12/2016	1	800	VER0043	Repollo Morado / Unidad	
Cliente22	04/12/2016	1	3500	FRU0042	Piña Golden Sweet / Unidad	
Cliente22	04/12/2016	1	700	VER0035	Pepino Cohombro / Libra	
Cliente22	04/12/2016	1	1850	FRU0033	Mora Castilla / Libra	
Cliente22	04/12/2016	1	2800	FRU0030	Manzana Verde / Unidad	
Cliente22	04/12/2016	1	4000	FRU0022	Kiwi / Libra	
Cliente22	04/12/2016	1	4000	FRU0015	Feijoa / Libra	
Cliente22	04/12/2016	1	3500	FRU0014	Durazno / Libra	
Cliente22	04/12/2016	1	1250	VER0018	Coliflor / Libra	
Cliente22	04/12/2016	1	7000	VER0016	Champiñón / Libra	
Cliente22	04/12/2016	1	800	VER0010	Zucchini Verde / Libra	
Cliente22	04/12/2016	1	1800	VER0009	Brócoli / Libra	
Cliente22	04/12/2016	1	1200	VER0007	Berenjena / Libra	
Cliente22	04/12/2016	2	1200	FRU0008	Banano Criollo / Libra	
Cliente22	04/12/2016	2	5160	GRA0001	Arveja Desgranada / Libra	
Cliente22	04/12/2016	1	1400	VER0005	Apio / Libra	
Cliente22	04/12/2016	1	1200	VER0020	Espinaca / Libra	
Cliente22	04/12/2016	1	400	VER0017	Cilantro / 100 gramos	
Cliente22	04/12/2016	1	1000	VER0013	Cebolla Cabezona Roja / Libra	
